source_degree	target_degree	n_dwpcs_mean	n_nonzero_dwpcs_mean	dwpc_mean	nonzero_dwpc_mean	nonzero_dwpc_sd	pc_mean	dwpc_density	metric_type	metapath	n_perms	dwpc_beta	dwpc_alpha
7	33	992	990.43	1.9005	1.9035	0.8998277632235822		0.99842	permuted	CbGpPWpG	200	2.350922723417995	4.475025197196162
7	33	992	539	0.64438	1.1859	1.1849133750744694	2.8034	0.54335	unpermuted	CbGpPWpG			
7	34	992	990.7	1.9185	1.921	0.8930966296666447		0.99869	permuted	CbGpPWpG	200	2.408452990455665	4.626720331340568
7	34	992	610	0.81168	1.32	1.2543853566035876	4.2812	0.61492	unpermuted	CbGpPWpG			
7	35	992	990.69	1.9411	1.9437	0.8905357039955131		0.99868	permuted	CbGpPWpG	200	2.4509155844022628	4.763864267815934
7	35	992	727	0.85787	1.1706	1.1705216160660146	4.8962	0.73286	unpermuted	CbGpPWpG			
7	36	930	929.1	1.9541	1.956	0.8898008209421441		0.99903	permuted	CbGpPWpG	200	2.47043599970305	4.832065569217441
7	36	930	617	0.86164	1.2987	1.2682568673318126	4.8441	0.66344	unpermuted	CbGpPWpG			
7	37	310	309.76	1.9768	1.9783	0.8853657662037432		0.99923	permuted	CbGpPWpG	200	2.5237963051503454	4.992913604493394
7	37	310	209	0.94275	1.3983	1.2744701499451188	6.5258	0.67419	unpermuted	CbGpPWpG			
7	38	496	495.62	1.9816	1.9831	0.8793817934324484		0.99922	permuted	CbGpPWpG	200	2.5644598802490237	5.085653391754538
7	38	496	362	1.0101	1.384	1.1978340542730157	4.9032	0.72984	unpermuted	CbGpPWpG			
7	39	682	681.58	2.0117	2.0129	0.8760994543910309		0.99938	permuted	CbGpPWpG	200	2.622509265643823	5.278868970670674
7	39	682	475	0.9627	1.3822	1.2519277332282357	5.3563	0.69648	unpermuted	CbGpPWpG			
7	40	496	495.75	2.0246	2.0257	0.8751519034411332		0.99949	permuted	CbGpPWpG	200	2.644871676749141	5.357671665457028
7	40	496	355	0.74189	1.0366	1.190657069013307	4.998	0.71573	unpermuted	CbGpPWpG			
7	41	558	557.68	2.0462	2.0474	0.8692659591594086		0.99944	permuted	CbGpPWpG	200	2.7095432700971154	5.54750276467687
7	41	558	399	0.72456	1.0133	1.143905384483846	4.681	0.71505	unpermuted	CbGpPWpG			
7	42	620	619.72	2.0579	2.0588	0.8665363714455491		0.99955	permuted	CbGpPWpG	200	2.7418403717546513	5.644921750361859
7	42	620	393	0.73972	1.167	1.2515606083206723	4.671	0.63387	unpermuted	CbGpPWpG			
7	43	1054	1053.6	2.0661	2.067	0.8644212855930853		0.99959	permuted	CbGpPWpG	200	2.766228875970967	5.717775848647923
7	43	1054	882	0.56353	0.67343	0.884199091729102	3.723	0.83681	unpermuted	CbGpPWpG			
7	44	1364	1363.5	2.0838	2.0845	0.8597081485624384		0.99966	permuted	CbGpPWpG	200	2.8203776235337643	5.879177970157095
7	44	1364	945	0.63232	0.91268	1.1606707808713297	4.2045	0.69282	unpermuted	CbGpPWpG			
7	45	1426	1425.7	2.098	2.0984	0.8565862736744088		0.9998	permuted	CbGpPWpG	200	2.8598768157121492	6.0011830734597895
7	45	1426	1019	0.74555	1.0433	1.1953007445274273	5.0842	0.71459	unpermuted	CbGpPWpG			
7	46	682	681.83	2.1138	2.1144	0.8515824588794723		0.99975	permuted	CbGpPWpG	200	2.915591424492973	6.164626128118402
7	46	682	502	0.9487	1.2889	1.1833128717035237	6.3695	0.73607	unpermuted	CbGpPWpG			
7	47	1488	1487.7	2.1233	2.1238	0.8523670656177025		0.99978	permuted	CbGpPWpG	200	2.9232318441390697	6.208402191948972
7	47	1488	1278	0.8812	1.026	1.0559279083390556	6.4617	0.85887	unpermuted	CbGpPWpG			
7	48	1364	1363.8	2.1391	2.1394	0.8469848084932127		0.99983	permuted	CbGpPWpG	200	2.9822636418675885	6.38033246651985
7	48	1364	892	0.56666	0.86651	1.0982185229274137	4.2478	0.65396	unpermuted	CbGpPWpG			
7	49	620	619.88	2.151	2.1514	0.8445263407737513		0.9998	permuted	CbGpPWpG	200	3.016474444887777	6.48971612682802
7	49	620	506	1.127	1.3809	1.146280831549861	7.9435	0.81613	unpermuted	CbGpPWpG			
7	50	496	495.91	2.1656	2.166	0.8425041263943651		0.99982	permuted	CbGpPWpG	200	3.051449759985646	6.60931607126875
7	50	496	394	0.99665	1.2547	1.1736850678539237	6.4153	0.79435	unpermuted	CbGpPWpG			
7	51	806	805.86	2.1783	2.1787	0.8414088856147454		0.99982	permuted	CbGpPWpG	200	3.0774361065235167	6.704899581810982
7	51	806	684	1.4679	1.7298	1.2991261741456033	10.86	0.84864	unpermuted	CbGpPWpG			
7	52	1116	1115.8	2.1887	2.189	0.8341577836915552		0.99985	permuted	CbGpPWpG	200	3.1459869443836737	6.886685422765359
7	52	1116	841	0.90981	1.2073	1.1423875514397197	7.0251	0.75358	unpermuted	CbGpPWpG			
7	53	558	557.91	2.1961	2.1964	0.8354224296827762		0.99985	permuted	CbGpPWpG	200	3.147016198298044	6.912103283903081
7	53	558	352	0.68887	1.092	1.0731968124739595	4.5609	0.63082	unpermuted	CbGpPWpG			
7	54	434	433.95	2.2137	2.214	0.8366851631252169		0.99988	permuted	CbGpPWpG	200	3.162621174019605	7.001941596576832
7	54	434	355	1.1612	1.4196	1.2090452812823242	7.8272	0.81797	unpermuted	CbGpPWpG			
7	55	558	557.92	2.2187	2.219	0.8295625574021781		0.99987	permuted	CbGpPWpG	200	3.2245143882656264	7.155284756401845
7	55	558	473	1.1186	1.3196	1.1265355032754096	8.914	0.84767	unpermuted	CbGpPWpG			
7	56	372	371.98	2.2366	2.2368	0.8176812769426578		0.99993	permuted	CbGpPWpG	200	3.345465793068262	7.4830956121466805
7	56	372	287	1.2194	1.5806	1.2460147060302056	7.207	0.77151	unpermuted	CbGpPWpG			
7	57	186	186	2.2475	2.2475	0.8172861084996946		1	permuted	CbGpPWpG	200	3.364720361048064	7.562165659084044
7	57	186	174	1.2653	1.3526	1.1629202770749367	8.9355	0.93548	unpermuted	CbGpPWpG			
7	58	310	309.96	2.2584	2.2587	0.8186125159582581		0.99987	permuted	CbGpPWpG	200	3.3705241718454744	7.612926780664873
7	58	310	309	1.6317	1.637	1.1449405862027913	13.994	0.99677	unpermuted	CbGpPWpG			
7	59	434	434	2.2763	2.2764	0.8131515910007834		0.99999	permuted	CbGpPWpG	200	3.442708548250921	7.8368863360386145
7	59	434	375	1.2235	1.4159	1.1569747351444482	10.272	0.86406	unpermuted	CbGpPWpG			
7	60	186	185.99	2.2823	2.2824	0.8074771071029673		0.99995	permuted	CbGpPWpG	200	3.500552831366314	7.989759557800297
7	60	186	165	1.3374	1.5076	1.1753176746117693	8.1022	0.8871	unpermuted	CbGpPWpG			
7	61	248	248	2.2822	2.2823	0.8128841408291815		0.99998	permuted	CbGpPWpG	200	3.4539054170011214	7.882757789134007
7	61	248	219	1.1908	1.3484	1.1297124499519748	9.5605	0.88306	unpermuted	CbGpPWpG			
7	62	186	186	2.2936	2.2936	0.8065616375810151		1	permuted	CbGpPWpG	200	3.5256153298354866	8.086209248236957
7	62	186	119	0.77218	1.2069	1.3107682405550838	4.5538	0.63978	unpermuted	CbGpPWpG			
7	63	124	124	2.3039	2.3039	0.8123983632022451		1	permuted	CbGpPWpG	200	3.490761944338658	8.042268064622911
7	63	124	101	1.3638	1.6743	1.1581220270076278	6.8306	0.81452	unpermuted	CbGpPWpG			
7	64	124	123.99	2.3122	2.3124	0.807333164540978		0.99992	permuted	CbGpPWpG	200	3.5477593099659024	8.203777694328826
7	64	124	91	0.84017	1.1449	1.3867601631564146	7.7258	0.73387	unpermuted	CbGpPWpG			
7	65	186	186	2.3232	2.3232	0.8057143069315231		1	permuted	CbGpPWpG	200	3.578744340871307	8.314258045414265
7	65	186	155	1.2287	1.4744	1.2521202375397145	9.0591	0.83333	unpermuted	CbGpPWpG			
7	66	248	247.99	2.329	2.3291	0.8026944481641317		0.99994	permuted	CbGpPWpG	200	3.614826595290851	8.419289750839605
7	66	248	192	1.0743	1.3876	1.2494385266634218	6.621	0.77419	unpermuted	CbGpPWpG			
7	68	310	310	2.3608	2.3609	0.7995882350088863		0.99998	permuted	CbGpPWpG	200	3.6926493221047627	8.717840582975926
7	68	310	183	0.74362	1.2597	1.448612339054189	4.9839	0.59032	unpermuted	CbGpPWpG			
7	69	62	61.99	2.3684	2.3688	0.7969451086617871		0.99984	permuted	CbGpPWpG	200	3.7297063869760265	8.834990918243053
7	69	62	46	0.8016	1.0804	1.18285712081568	4.5968	0.74194	unpermuted	CbGpPWpG			
7	70	248	247.99	2.3713	2.3714	0.7920307370131145		0.99996	permuted	CbGpPWpG	200	3.780206898844107	8.964275857852002
7	70	248	217	1.298	1.4835	1.1680406314868303	7.5161	0.875	unpermuted	CbGpPWpG			
7	71	62	62	2.3809	2.3809	0.7850746943372843		1	permuted	CbGpPWpG	200	3.8629009964731704	9.19706197010314
7	71	62	47	0.91275	1.2041	1.128011954358501	8.2903	0.75806	unpermuted	CbGpPWpG			
7	73	186	186	2.4007	2.4007	0.7874804291281171		0.99997	permuted	CbGpPWpG	200	3.8713566195048736	9.294069100524693
7	73	186	162	1.2752	1.4641	1.2262757720055915	7.6022	0.87097	unpermuted	CbGpPWpG			
7	75	62	62	2.4069	2.4069	0.7795663171208789		1	permuted	CbGpPWpG	200	3.9604710190699675	9.53234630704155
7	75	62	62	2.0086	2.0086	1.1244066386691558	16.403	1	unpermuted	CbGpPWpG			
7	76	248	248	2.4323	2.4324	0.7778650920528702		0.99998	permuted	CbGpPWpG	200	4.019973312416633	9.778109679608933
7	76	248	230	1.0212	1.1011	1.2039060504676857	12.512	0.92742	unpermuted	CbGpPWpG			
7	78	124	124	2.433	2.433	0.7769809937456571		1	permuted	CbGpPWpG	200	4.030189353437433	9.805544016254135
7	78	124	100	1.0231	1.2687	1.3517973924437308	5.2661	0.80645	unpermuted	CbGpPWpG			
7	80	124	124	2.4475	2.4475	0.771324139561847		1	permuted	CbGpPWpG	200	4.113894964971745	10.068858673048606
7	80	124	98	1.1361	1.4375	1.256406676581115	7.9839	0.79032	unpermuted	CbGpPWpG			
7	81	62	62	2.4737	2.4737	0.7641573424331567		1	permuted	CbGpPWpG	200	4.236210706665436	10.47902044924119
7	81	62	62	1.2175	1.2175	1.2149154499748653	11.984	1	unpermuted	CbGpPWpG			
7	82	124	124	2.4669	2.4669	0.7651665290270622		1	permuted	CbGpPWpG	200	4.2134649668001005	10.394191241939893
7	82	124	119	1.0549	1.0992	1.1959829052078201	10.54	0.95968	unpermuted	CbGpPWpG			
7	83	1240	1240	2.4766	2.4766	0.7642898270462891		0.99999	permuted	CbGpPWpG	200	4.23979252377917	10.500388494882966
7	83	1240	1201	0.79604	0.82189	1.1019782266974638	13.125	0.96855	unpermuted	CbGpPWpG			
7	84	1426	1426	2.482	2.482	0.7649661764785028		0.99998	permuted	CbGpPWpG	200	4.241560634729639	10.527756354825547
7	84	1426	1396	0.75573	0.77197	1.1042047177350172	14.075	0.97896	unpermuted	CbGpPWpG			
7	85	62	62	2.4953	2.4953	0.7596863867725149		1	permuted	CbGpPWpG	200	4.3237523519601115	10.789226508784184
7	85	62	62	0.74822	0.74822	1.099820103627708	14.823	1	unpermuted	CbGpPWpG			
7	86	310	310	2.4975	2.4975	0.7646422604628835		1	permuted	CbGpPWpG	200	4.271641636545497	10.668570123626907
7	86	310	262	1.0033	1.1871	1.2547179574583895	10.123	0.84516	unpermuted	CbGpPWpG			
7	88	62	62	2.5179	2.5179	0.752884074969984		1	permuted	CbGpPWpG	200	4.442105774256206	11.184949132639773
7	88	62	50	1.2	1.488	1.3524058314428955	8.0161	0.80645	unpermuted	CbGpPWpG			
7	89	62	62	2.5306	2.5306	0.7621995118002479		1	permuted	CbGpPWpG	200	4.355981054229942	11.023240858791972
7	89	62	62	1.8747	1.8747	1.1618986303828038	14.226	1	unpermuted	CbGpPWpG			
7	90	62	62	2.5342	2.5342	0.7435963155751336		1	permuted	CbGpPWpG	200	4.583189718488393	11.614757009758645
7	90	62	53	1.2988	1.5193	1.2007552262622938	9.8065	0.85484	unpermuted	CbGpPWpG			
7	91	62	62	2.5424	2.5424	0.746602541463542		1	permuted	CbGpPWpG	200	4.560980473136416	11.5956568206452
7	91	62	55	1.1802	1.3304	1.37832544265796	7.0968	0.8871	unpermuted	CbGpPWpG			
7	92	124	124	2.5424	2.5424	0.7510567835739926		1	permuted	CbGpPWpG	200	4.507084604985955	11.458742685518615
7	92	124	99	1.0251	1.2839	1.1797309109395886	8.4839	0.79839	unpermuted	CbGpPWpG			
7	93	62	62	2.5436	2.5436	0.7483208682324642		1	permuted	CbGpPWpG	200	4.542359275799972	11.554167947972083
7	93	62	61	1.9817	2.0142	1.1466301103708847	14.226	0.98387	unpermuted	CbGpPWpG			
7	95	124	124	2.5588	2.5588	0.7513248186019745		1	permuted	CbGpPWpG	200	4.532967135454203	11.59900167430809
7	95	124	109	1.0716	1.2191	1.2268132384409753	9.6452	0.87903	unpermuted	CbGpPWpG			
7	98	124	124	2.581	2.581	0.7428777032631657		1	permuted	CbGpPWpG	200	4.676930153169072	12.071365932642992
7	98	124	107	1.3309	1.5423	1.1826171361277917	7.8306	0.8629	unpermuted	CbGpPWpG			
7	101	62	62	2.616	2.616	0.7393142323309063		1	permuted	CbGpPWpG	200	4.786160805782111	12.520818077860973
7	101	62	45	0.8011	1.1037	1.507285180546444	6.5484	0.72581	unpermuted	CbGpPWpG			
7	103	124	124	2.6025	2.6025	0.7295989531401443		1	permuted	CbGpPWpG	200	4.8890284881074635	12.723703497423452
7	103	124	109	1.4194	1.6147	1.220811334949156	8.8629	0.87903	unpermuted	CbGpPWpG			
7	104	124	124	2.6079	2.6079	0.7334122630819974		1	permuted	CbGpPWpG	200	4.848282099424302	12.643639299700693
7	104	124	122	1.4132	1.4364	1.0848659635791456	14.395	0.98387	unpermuted	CbGpPWpG			
7	109	62	62	2.6302	2.6302	0.7300073693408035		1	permuted	CbGpPWpG	200	4.935596486147504	12.981766141575244
7	109	62	57	1.3723	1.4927	1.2245150419495132	9.2097	0.91935	unpermuted	CbGpPWpG			
7	110	62	62	2.6467	2.6467	0.7123230996155967		1	permuted	CbGpPWpG	200	5.216089940550574	13.805247555712022
7	110	62	62	1.916	1.916	1.0638360467552055	16.597	1	unpermuted	CbGpPWpG			
7	111	62	62	2.6475	2.6475	0.7280617235433214		1	permuted	CbGpPWpG	200	4.994655727243347	13.223533378194585
7	111	62	51	0.93212	1.1332	1.313069286560455	6.9516	0.82258	unpermuted	CbGpPWpG			
7	113	124	124	2.6626	2.6626	0.7201526276013972		1	permuted	CbGpPWpG	200	5.134105135102771	13.670317924659301
7	113	124	122	1.6892	1.7169	1.05277781876208	13.532	0.98387	unpermuted	CbGpPWpG			
7	114	124	124	2.6645	2.6645	0.7188527912162882		1	permuted	CbGpPWpG	200	5.156364912093609	13.739382543969983
7	114	124	115	1.6721	1.8029	1.149169046661356	8.3145	0.92742	unpermuted	CbGpPWpG			
7	115	62	62	2.6769	2.6769	0.7139040344051566		1	permuted	CbGpPWpG	200	5.252268017036467	14.059615101519503
7	115	62	48	1.0303	1.3308	1.3504175490574228	8.5968	0.77419	unpermuted	CbGpPWpG			
7	118	62	62	2.6804	2.6804	0.7156640465623422		1	permuted	CbGpPWpG	200	5.233401398315399	14.027700720413165
7	118	62	52	1.0803	1.2881	1.262508656744587	9.2258	0.83871	unpermuted	CbGpPWpG			
7	119	62	62	2.6815	2.6815	0.7199785514733456		1	permuted	CbGpPWpG	200	5.173046970836259	13.871772609937544
7	119	62	47	1.0776	1.4215	1.3073579021973096	6.1935	0.75806	unpermuted	CbGpPWpG			
7	120	62	62	2.6972	2.6972	0.7101718567258265		1	permuted	CbGpPWpG	200	5.347996541982223	14.424778431744791
7	120	62	62	1.863	1.863	0.9784073885638501	16.952	1	unpermuted	CbGpPWpG			
7	122	62	62	2.7047	2.7047	0.7116906156466145		1	permuted	CbGpPWpG	200	5.339981039543485	14.443149562884065
7	122	62	58	1.425	1.5233	1.3192798351736916	7.5484	0.93548	unpermuted	CbGpPWpG			
7	125	62	62	2.7305	2.7305	0.7025310872157278		1	permuted	CbGpPWpG	200	5.532398659783193	15.106297321788482
7	125	62	57	1.9395	2.1096	1.052765548514755	11.419	0.91935	unpermuted	CbGpPWpG			
7	126	62	62	2.7189	2.7189	0.7103906520602227		1	permuted	CbGpPWpG	200	5.387722406294604	14.64889609574519
7	126	62	51	1.2929	1.5718	1.366148369863644	9.5161	0.82258	unpermuted	CbGpPWpG			
7	127	124	124	2.7347	2.7347	0.7027710199428929		1	permuted	CbGpPWpG	200	5.537004044876942	15.14179527722487
7	127	124	91	1.2286	1.6741	1.380288553512807	8.5806	0.73387	unpermuted	CbGpPWpG			
7	133	62	62	2.7672	2.7672	0.6987527511871591		1	permuted	CbGpPWpG	200	5.667546540193456	15.683292846219915
7	133	62	55	1.2794	1.4423	1.2168603506506486	10.774	0.8871	unpermuted	CbGpPWpG			
7	135	62	62	2.7651	2.7651	0.6857470721988959		1	permuted	CbGpPWpG	200	5.880107547567994	16.25917340895334
7	135	62	60	1.7419	1.8	1.080213958419065	12.226	0.96774	unpermuted	CbGpPWpG			
7	136	62	62	2.7659	2.7659	0.6926697758160532		1	permuted	CbGpPWpG	200	5.764764619177355	15.944673642271386
7	136	62	57	1.3432	1.461	1.3168523923698525	6.8226	0.91935	unpermuted	CbGpPWpG			
7	145	62	62	2.8003	2.8003	0.6839212640714205		1	permuted	CbGpPWpG	200	5.986796660088987	16.76491010102575
7	145	62	56	1.2985	1.4376	1.2518502219240535	10.419	0.90323	unpermuted	CbGpPWpG			
7	150	124	124	2.8245	2.8245	0.6814421311865808		1	permuted	CbGpPWpG	200	6.0825444471606716	17.180213013298133
7	150	124	109	1.4319	1.629	1.2598124854969193	9.9597	0.87903	unpermuted	CbGpPWpG			
7	154	62	62	2.8429	2.8429	0.6758553527302232		1	permuted	CbGpPWpG	200	6.223705643981122	17.693168098493636
7	154	62	50	1.127	1.3974	1.410556308786127	9.2258	0.80645	unpermuted	CbGpPWpG			
7	156	62	62	2.855	2.855	0.6856469107695073		1	permuted	CbGpPWpG	200	6.073102928226739	17.338931489989303
7	156	62	61	1.5251	1.5501	1.2077313198932964	17.484	0.98387	unpermuted	CbGpPWpG			
7	163	62	62	2.8658	2.8658	0.6760959783394134		1	permuted	CbGpPWpG	200	6.269474073282045	17.967138959717865
7	163	62	55	1.2325	1.3893	1.315732703427388	11.177	0.8871	unpermuted	CbGpPWpG			
7	173	124	124	2.9043	2.9043	0.6625682288799448		1	permuted	CbGpPWpG	200	6.615760739677931	19.2141331052087
7	173	124	124	1.1406	1.1406	1.3543566956986999	18.185	1	unpermuted	CbGpPWpG			
7	176	62	62	2.9178	2.9178	0.6589713406964774		1	permuted	CbGpPWpG	200	6.719339322679885	19.6058737063831
7	176	62	61	1.3899	1.4127	1.2457592061834724	17.5	0.98387	unpermuted	CbGpPWpG			
7	189	124	124	2.959	2.959	0.6487909037162093		1	permuted	CbGpPWpG	200	7.029645974624759	20.800626319359854
7	189	124	124	1.3872	1.3872	1.2758827199810494	17.839	1	unpermuted	CbGpPWpG			
7	192	62	62	2.9651	2.9651	0.646756182442051		1	permuted	CbGpPWpG	200	7.088462089383197	21.017701501849935
7	192	62	62	1.1561	1.1561	1.3252065134898532	18.484	1	unpermuted	CbGpPWpG			
7	204	62	62	3.0045	3.0045	0.6426159885553997		1	permuted	CbGpPWpG	200	7.275525918240006	21.85907790633356
7	204	62	59	1.5729	1.6529	1.2230236871054976	12.048	0.95161	unpermuted	CbGpPWpG			
7	231	62	62	3.0714	3.0714	0.6276388513449719		1	permuted	CbGpPWpG	200	7.796697681812477	23.94644381271135
7	231	62	58	1.7521	1.8729	1.1592328550284925	13.597	0.93548	unpermuted	CbGpPWpG			
8	0	8.9745e+05	0	0				0	permuted	CbGpPWpG	200		
8	0	8.9745e+05	0	0			0	0	unpermuted	CbGpPWpG			
8	1	80775	20393	0.33961	1.3452	0.9955092407745388		0.25246	permuted	CbGpPWpG	200	1.3573450339157915	1.8258752766037036
8	1	80775	5635	0.1913	2.7422	0.9903107983601845	0.13746	0.069762	unpermuted	CbGpPWpG			
8	2	73950	32232	0.53124	1.2188	0.9581338372269996		0.43586	permuted	CbGpPWpG	200	1.3276530754243787	1.6181603947330558
8	2	73950	12816	0.3054	1.7622	1.131092840933052	0.49249	0.17331	unpermuted	CbGpPWpG			
8	3	54750	31351	0.67661	1.1816	0.9449073822813957		0.57261	permuted	CbGpPWpG	200	1.3234217452723127	1.5637777035463163
8	3	54750	17240	0.43941	1.3955	1.2716495636446237	1.1384	0.31489	unpermuted	CbGpPWpG			
8	4	95250	64269	0.79807	1.1828	0.9410573673458512		0.67474	permuted	CbGpPWpG	200	1.3355944018959645	1.57972458920231
8	4	95250	37355	0.53133	1.3548	1.0977073757765514	1.9984	0.39218	unpermuted	CbGpPWpG			
8	5	58350	43761	0.90073	1.201	0.9412158704261508		0.74997	permuted	CbGpPWpG	200	1.3557321689458846	1.6282694899297205
8	5	58350	24654	0.59649	1.4117	1.214714053230593	2.1086	0.42252	unpermuted	CbGpPWpG			
8	6	45450	36690	0.99068	1.2272	0.9431548175287471		0.80727	permuted	CbGpPWpG	200	1.3795814016939807	1.6930143403920759
8	6	45450	22805	0.68666	1.3685	1.1967715712056264	2.8429	0.50176	unpermuted	CbGpPWpG			
8	7	38250	32541	1.0706	1.2585	0.9439277150408242		0.85073	permuted	CbGpPWpG	200	1.412417306293683	1.7774751434065847
8	7	38250	20118	0.72515	1.3787	1.2105057397568324	3.2212	0.52596	unpermuted	CbGpPWpG			
8	8	30150	26642	1.1427	1.2932	0.9454639213465724		0.88365	permuted	CbGpPWpG	200	1.4466413683152815	1.8707324601963424
8	8	30150	17544	0.83499	1.435	1.2203585524819733	3.6553	0.58189	unpermuted	CbGpPWpG			
8	9	28425	25823	1.2064	1.328	0.9469843935181886		0.90846	permuted	CbGpPWpG	200	1.4808681664224892	1.9666108839693084
8	9	28425	15172	0.85408	1.6001	1.3026180701855237	3.9658	0.53376	unpermuted	CbGpPWpG			
8	10	22050	20453	1.2671	1.366	0.9475891247740127		0.92756	permuted	CbGpPWpG	200	1.5213038977135893	2.078127031507138
8	10	22050	11553	0.88083	1.6812	1.3592049739913605	4.2407	0.52395	unpermuted	CbGpPWpG			
8	11	15225	14378	1.3227	1.4006	0.9470674257180622		0.94438	permuted	CbGpPWpG	200	1.561588984403552	2.1872341208594133
8	11	15225	8074	0.88365	1.6663	1.345730360145643	4.2805	0.53031	unpermuted	CbGpPWpG			
8	12	13500	12886	1.3734	1.4388	0.9458032770487829		0.95453	permuted	CbGpPWpG	200	1.6084487002228338	2.314280825280036
8	12	13500	7563	0.93569	1.6702	1.347476362828188	4.5673	0.56022	unpermuted	CbGpPWpG			
8	13	13425	12941	1.4219	1.475	0.9445747652014792		0.96398	permuted	CbGpPWpG	200	1.65322788754052	2.4385862638450373
8	13	13425	6647	0.78197	1.5794	1.3619374427397346	3.8882	0.49512	unpermuted	CbGpPWpG			
8	14	8625	8378	1.4671	1.5104	0.9448772438890196		0.97136	permuted	CbGpPWpG	200	1.691738867494506	2.555156080727111
8	14	8625	5247	0.94414	1.552	1.4279187488560583	4.5817	0.60835	unpermuted	CbGpPWpG			
8	15	7575	7404.7	1.5084	1.5431	0.941206098481249		0.97751	permuted	CbGpPWpG	200	1.7419562457864386	2.6880908929207172
8	15	7575	4231	0.89243	1.5978	1.438797066398906	4.4553	0.55855	unpermuted	CbGpPWpG			
8	16	5775	5665.7	1.547	1.5768	0.9387337290977753		0.98108	permuted	CbGpPWpG	200	1.7893463136857068	2.821458397197259
8	16	5775	3371	0.82396	1.4116	1.318555819067855	4.1205	0.58372	unpermuted	CbGpPWpG			
8	17	4050	3989.2	1.5837	1.6078	0.9346934485933798		0.98499	permuted	CbGpPWpG	200	1.8403410460890426	2.958932257149744
8	17	4050	2458	0.79048	1.3025	1.1933395506940727	3.5311	0.60691	unpermuted	CbGpPWpG			
8	18	4425	4369.5	1.6182	1.6387	0.9328088835351576		0.98747	permuted	CbGpPWpG	200	1.8833259796249266	3.086287227215148
8	18	4425	2787	0.80624	1.2801	1.1999249189831318	4.1342	0.62983	unpermuted	CbGpPWpG			
8	19	3825	3788.7	1.6571	1.673	0.9272214257862138		0.99051	permuted	CbGpPWpG	200	1.9459606326761205	3.2556298167723083
8	19	3825	2573	0.8971	1.3336	1.1874900217094841	4.6024	0.67268	unpermuted	CbGpPWpG			
8	20	3300	3273.5	1.6893	1.7029	0.9249848828122897		0.99198	permuted	CbGpPWpG	200	1.9903251881623687	3.389357258075843
8	20	3300	1903	0.8824	1.5302	1.3179013341381853	4.5479	0.57667	unpermuted	CbGpPWpG			
8	21	6300	6258.7	1.7197	1.731	0.91998888595662		0.99344	permuted	CbGpPWpG	200	2.0452082188306697	3.540301265005531
8	21	6300	3101	0.50363	1.0232	1.0744077435764392	2.0111	0.49222	unpermuted	CbGpPWpG			
8	22	3525	3505.2	1.7487	1.7585	0.9175148267591411		0.99439	permuted	CbGpPWpG	200	2.0889383118915976	3.6734777379248458
8	22	3525	2002	0.70912	1.2486	1.2007627725309025	3.2366	0.56794	unpermuted	CbGpPWpG			
8	23	3225	3210.4	1.7717	1.7798	0.91175157701326		0.99547	permuted	CbGpPWpG	200	2.140988388339328	3.8104974044101927
8	23	3225	1988	0.94157	1.5274	1.3606760122534607	4.5355	0.61643	unpermuted	CbGpPWpG			
