1;2.5;G;CbGaD;Compound::DB00635;Gene::213;Disease::DOID:2841
1;2.5;G;CbGaD;Compound::DB00635;Gene::2908;Disease::DOID:2841
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::1576;Compound::DB00959;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::1576;Compound::DB00153;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::6579;Compound::DB00563;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::6579;Compound::DB00741;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::6579;Compound::DB00091;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::6579;Compound::DB01234;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::6579;Compound::DB00860;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::2908;Compound::DB00741;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::2908;Compound::DB00443;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::2908;Compound::DB01234;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::2908;Compound::DB00860;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::2908;Compound::DB00620;Disease::DOID:7148
8;2.5;GC;CbGbCtD;Compound::DB00635;Gene::2908;Compound::DB00959;Disease::DOID:7148
8;2.5;GC;CdGdCtD;Compound::DB00635;Gene::64429;Compound::DB00091;Disease::DOID:7148
8;2.5;GC;CdGdCtD;Compound::DB00635;Gene::64429;Compound::DB00995;Disease::DOID:7148
8;2.5;GC;CdGdCtD;Compound::DB00635;Gene::8870;Compound::DB00741;Disease::DOID:7148
8;2.5;GC;CdGdCtD;Compound::DB00635;Gene::8870;Compound::DB00443;Disease::DOID:7148
8;2.5;GC;CdGdCtD;Compound::DB00635;Gene::8870;Compound::DB01234;Disease::DOID:7148
8;2.5;GC;CdGdCtD;Compound::DB00635;Gene::8870;Compound::DB00860;Disease::DOID:7148
8;2.5;GC;CdGdCtD;Compound::DB00635;Gene::8870;Compound::DB00620;Disease::DOID:7148
8;2.5;GC;CdGdCtD;Compound::DB00635;Gene::8870;Compound::DB00959;Disease::DOID:7148
8;2.5;GC;CuGdCtD;Compound::DB00635;Gene::10557;Compound::DB00563;Disease::DOID:7148
8;2.5;GC;CuGdCtD;Compound::DB00635;Gene::9217;Compound::DB00995;Disease::DOID:7148
8;2.5;GC;CuGuCtD;Compound::DB00635;Gene::9143;Compound::DB00995;Disease::DOID:7148
8;2.5;GC;CuGuCtD;Compound::DB00635;Gene::23635;Compound::DB00959;Disease::DOID:7148
8;2.5;GC;CuGuCtD;Compound::DB00635;Gene::10557;Compound::DB00443;Disease::DOID:7148
8;2.5;GC;CuGuCtD;Compound::DB00635;Gene::10557;Compound::DB01234;Disease::DOID:7148
8;2.5;GC;CuGuCtD;Compound::DB00635;Gene::9217;Compound::DB00443;Disease::DOID:7148
8;2.5;GC;CuGuCtD;Compound::DB00635;Gene::9217;Compound::DB01234;Disease::DOID:7148
8;2.5;GD;CbGaDrD;Compound::DB00635;Gene::213;Disease::DOID:12236;Disease::DOID:7148
8;2.5;GD;CbGaDrD;Compound::DB00635;Gene::213;Disease::DOID:9074;Disease::DOID:7148
8;2.5;GD;CbGaDrD;Compound::DB00635;Gene::2908;Disease::DOID:9074;Disease::DOID:7148
8;2.5;GD;CbGdDrD;Compound::DB00635;Gene::5243;Disease::DOID:418;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00240;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01234;Gene::5743;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01234;Gene::4843;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01234;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01384;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00547;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00324;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00959;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00288;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01013;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00873;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01380;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01130;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01222;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00896;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00687;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01406;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00764;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00443;Gene::5743;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00443;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00769;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00180;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00860;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00741;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00223;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01260;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB01410;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00620;Gene::5743;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB00620;Gene::2908;Disease::DOID:7148
8;2.5;CG;CrCbGaD;Compound::DB00635;Compound::DB06710;Gene::213;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00180;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01234;Gene::2113;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01234;Gene::4313;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01234;Gene::4794;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01234;Gene::9308;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01234;Gene::200734;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01234;Gene::3553;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01234;Gene::10019;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01234;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01234;Gene::7076;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01234;Gene::7422;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00547;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00324;Gene::3553;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00324;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00959;Gene::3553;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00959;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00223;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00443;Gene::2113;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00443;Gene::4313;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00443;Gene::4794;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00443;Gene::9308;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00443;Gene::200734;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00443;Gene::3553;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00443;Gene::10019;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00443;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00443;Gene::7076;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00443;Gene::7422;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00288;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01222;Gene::9308;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01222;Gene::3553;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01222;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01013;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB00620;Gene::6347;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01406;Gene::3329;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01406;Gene::708;Disease::DOID:7148
8;2.5;CG;CrCdGaD;Compound::DB00635;Compound::DB01406;Gene::7157;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB00860;Gene::6192;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB00860;Gene::55256;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01234;Gene::200734;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01234;Gene::6192;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01234;Gene::27242;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01234;Gene::3280;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01234;Gene::4857;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01234;Gene::8613;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB00741;Gene::8531;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01380;Gene::6192;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB00443;Gene::200734;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB00443;Gene::6192;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB00443;Gene::27242;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB00443;Gene::3280;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB00443;Gene::4857;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB00443;Gene::8613;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB09015;Gene::6192;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01222;Gene::10362;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01222;Gene::6192;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01222;Gene::27242;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01222;Gene::3280;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01406;Gene::6192;Disease::DOID:7148
8;2.5;CG;CrCdGdD;Compound::DB00635;Compound::DB01406;Gene::9112;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00180;Gene::7298;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00990;Gene::976;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB01234;Gene::7076;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB01234;Gene::28951;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB01234;Gene::9060;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB01234;Gene::3084;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00547;Gene::51382;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00324;Gene::10190;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00223;Gene::7298;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00443;Gene::7076;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00443;Gene::28951;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00443;Gene::9060;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00443;Gene::3084;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB01222;Gene::7298;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB01013;Gene::7298;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00620;Gene::7298;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00620;Gene::10190;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB00896;Gene::5223;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB01406;Gene::7298;Disease::DOID:7148
8;2.5;CG;CrCdGuD;Compound::DB00635;Compound::DB01406;Gene::976;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00180;Gene::7099;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00180;Gene::1509;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00180;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00180;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00860;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00990;Gene::1021;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01234;Gene::1509;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01234;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01234;Gene::7128;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01234;Gene::1021;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01234;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00547;Gene::84159;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00547;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00547;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00324;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00324;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00959;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00959;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00741;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00443;Gene::1509;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00443;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00443;Gene::7128;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00443;Gene::1021;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00443;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00223;Gene::1509;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00223;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00223;Gene::2920;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00223;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01222;Gene::1509;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01222;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01222;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01013;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01013;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00620;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00620;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00896;Gene::2289;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB00896;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01406;Gene::6696;Disease::DOID:7148
8;2.5;CG;CrCuGaD;Compound::DB00635;Compound::DB01406;Gene::1021;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00180;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00180;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00180;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00180;Gene::5187;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00860;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00990;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01234;Gene::10560;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01234;Gene::1368;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01234;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01234;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01234;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01234;Gene::8660;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01234;Gene::10491;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01234;Gene::5187;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01234;Gene::7048;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00547;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00547;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00547;Gene::5187;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00324;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00324;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00324;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00324;Gene::5187;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00959;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00959;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00741;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00741;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00443;Gene::10560;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00443;Gene::1368;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00443;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00443;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00443;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00443;Gene::8660;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00443;Gene::10491;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00443;Gene::5187;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00443;Gene::7048;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00223;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00223;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00223;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00223;Gene::5187;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00288;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01222;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01222;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01222;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01222;Gene::5187;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01222;Gene::7048;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01013;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01013;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01013;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01013;Gene::5187;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00620;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00620;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00620;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00620;Gene::5187;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00896;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB00896;Gene::7538;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB06710;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01406;Gene::1052;Disease::DOID:7148
8;2.5;CG;CrCuGdD;Compound::DB00635;Compound::DB01406;Gene::25976;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB00180;Gene::9124;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01234;Gene::5716;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01234;Gene::79754;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01234;Gene::23590;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01234;Gene::10095;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01234;Gene::9124;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01234;Gene::6195;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB00324;Gene::9124;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB00223;Gene::9124;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB00443;Gene::5716;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB00443;Gene::79754;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB00443;Gene::23590;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB00443;Gene::10095;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB00443;Gene::9124;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB00443;Gene::6195;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01130;Gene::5873;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01222;Gene::9124;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01013;Gene::9124;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB00620;Gene::9124;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01406;Gene::9276;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01406;Gene::55500;Disease::DOID:7148
8;2.5;CG;CrCuGuD;Compound::DB00635;Compound::DB01406;Gene::6696;Disease::DOID:7148
8;2.5;DG;CpDaGaD;Compound::DB00635;Disease::DOID:8398;Gene::4312;Disease::DOID:7148
