half_life	drug	disease	circadian_efficacy	G_Fat SQ_amp	G_Fat Visceral_amp	G_Aorta_amp	G_Artery Coronary_amp	G_Artery Tibial_amp	G_Colon_amp	G_Esophagus_amp	G_Heart Atrial_amp	G_Liver_amp	G_Lung_amp	G_Nerve Tibial_amp	G_Pituitary_amp	G_Thyroid_amp	GC_Fat SQ_amp	GC_Fat Visceral_amp	GC_Aorta_amp	GC_Artery Coronary_amp	GC_Artery Tibial_amp	GC_Colon_amp	GC_Esophagus_amp	GC_Heart Atrial_amp	GC_Liver_amp	GC_Lung_amp	GC_Nerve Tibial_amp	GC_Pituitary_amp	GC_Thyroid_amp	GD_Fat SQ_amp	GD_Fat Visceral_amp	GD_Aorta_amp	GD_Artery Coronary_amp	GD_Artery Tibial_amp	GD_Colon_amp	GD_Esophagus_amp	GD_Heart Atrial_amp	GD_Liver_amp	GD_Lung_amp	GD_Nerve Tibial_amp	GD_Pituitary_amp	GD_Thyroid_amp	CG_Fat SQ_amp	CG_Fat Visceral_amp	CG_Aorta_amp	CG_Artery Coronary_amp	CG_Artery Tibial_amp	CG_Colon_amp	CG_Esophagus_amp	CG_Heart Atrial_amp	CG_Liver_amp	CG_Lung_amp	CG_Nerve Tibial_amp	CG_Pituitary_amp	CG_Thyroid_amp	DG_Fat SQ_amp	DG_Fat Visceral_amp	DG_Aorta_amp	DG_Artery Coronary_amp	DG_Artery Tibial_amp	DG_Colon_amp	DG_Esophagus_amp	DG_Heart Atrial_amp	DG_Liver_amp	DG_Lung_amp	DG_Nerve Tibial_amp	DG_Pituitary_amp	DG_Thyroid_amp
5.8000	DB00764	DOID:418	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1702	0.3883	0.1900	0.3651	0.1752	0.2072	0.2307	0.3088	0.2165	0.1973	0.2915	0.1708	0.1740	0.1702	0.3883	0.1900	0.3651	0.1752	0.2072	0.2307	0.3088	0.2165	0.1973	0.2915	0.1708	0.1740	0.6424	1.2005	0.8428	0.9055	1.2129	0.6236	0.6718	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.2218	1.2005	0.8428	0.9055	1.2129	0.6236	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257
5.8000	DB00764	DOID:3310	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1702	0.3883	0.1900	0.3651	0.1752	0.2072	0.2307	0.3088	0.2165	0.1973	0.2915	0.1708	0.1740	0.1702	0.3883	0.1900	0.3651	0.1752	0.2072	0.2307	0.3088	0.2165	0.1973	0.2915	0.1708	0.1740	0.1634	0.7282	0.4786	0.4427	0.4459	0.3106	0.3548	0.7894	0.4450	0.3384	0.1525	0.5332	0.1322	0.4215	0.6842	0.4158	0.7095	0.3896	0.4599	0.3908	0.6717	0.3292	0.4157	0.1651	0.2746	0.3602
6.0000	DB00629	DOID:10763	N,HL<12h	0.1635	0.2873	0.3310	0.3076	0.3778	0.1490	0.3981	0.2242	0.1954	0.1648	0.1110	0.1417	0.2807	0.1062	0.2873	0.2009	0.3076	0.1475	0.1490	0.2598	0.2607	0.1476	0.1774	0.1331	0.1499	0.1705	0.1635	0.1328	0.3310	0.1240	0.3778	0.0483	0.3981	0.0568	0.1954	0.1130	0.1110	0.1417	0.2807	0.0965	0.2873	0.2009	0.3076	0.1005	0.1490	0.2214	0.2242	0.1199	0.1648	0.0985	0.0811	0.1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.1000	DB01105	DOID:9970	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3905	0.4736	0.3878	0.2505	0.6725	0.4976	0.3752	0.7785	0.6159	0.3762	0.6525	0.3389	0.3578	0.1141	0.1605	0.1735	0.3148	0.0942	0.0646	0.1925	0.1049	0.1433	0.2233	0.2346	0.1813	0.2081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.0000	DB01032	DOID:13189	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2544	0.3792	0.2370	0.2058	0.1739	0.2277	0.1568	0.1578	0.1432	0.2147	0.1153	0.1032	0.2393	0.0692	0.0506	0.1292	0.2400	0.0660	0.1920	0.2797	0.2292	0.3509	0.0794	0.1433	0.1153	0.1286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13.0000	DB00575	DOID:1686	N,12h<HL<24h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3067	0.4504	0.3002	0.3401	0.4043	0.5212	0.4838	0.3512	0.4085	0.2684	0.5868	0.4702	0.1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6107	0.4918	0.6327	0.7085	0.8397	0.5796	0.6254	0.6570	0.4109	0.4267	0.4807	0.5253	0.5934
13.0000	DB00575	DOID:10763	N,12h<HL<24h	0.2575	0.4240	0.6207	0.8008	0.5965	0.8467	0.6583	0.6307	0.8190	1.1325	0.4224	0.7372	0.5200	0.6895	0.4504	0.6434	0.5008	0.5965	0.5212	0.6583	1.3060	0.4085	1.1325	0.5868	0.6630	0.5200	0.6895	0.4240	0.6434	0.5008	0.5965	0.4676	0.6583	1.3060	0.4085	1.1325	0.3812	0.6630	0.5200	0.2570	0.5380	0.4458	0.8654	0.4827	0.3323	0.2214	0.3179	0.4059	0.1807	0.2370	0.1823	0.7782	0.6107	1.1361	0.7660	0.8008	2.8025	1.0454	0.9365	1.2699	0.8190	0.4267	0.8178	1.0484	2.7498
7.0000	DB00598	DOID:10763	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3674	1.3158	0.6090	0.8512	0.8582	0.8036	0.5104	0.8697	0.5215	0.9173	0.4599	0.9355	0.4360	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.0000	DB00741	DOID:13189	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7249	1.1989	1.0114	0.8181	1.6587	1.0300	0.8487	0.8695	0.4672	0.8240	0.6552	1.5101	0.9316	0.6080	0.7081	0.3801	0.6684	0.8526	0.7087	0.5165	0.5687	0.4480	0.5110	0.5332	0.4933	0.4857	0.2047	0.2133	0.1037	0.2624	0.5416	0.1944	0.1157	0.1780	0.2006	0.1901	0.1083	0.0773	0.0894	0.5617	0.1705	0.1409	0.1488	2.8025	0.3078	0.0867	0.2000	0.3609	0.3850	0.1701	0.2577	2.7498
7.0000	DB00741	DOID:8577	N,HL<12h	0.2142	0.1383	0.2198	0.5008	0.3174	0.6319	0.5165	0.4976	0.3187	0.1150	0.3807	0.3800	0.0246	0.7249	1.1989	1.0114	0.8181	1.6587	1.0454	0.9365	1.2699	0.7149	0.8240	0.8178	1.5101	0.9316	0.2078	1.1361	0.7660	0.6110	0.4329	1.0454	0.9365	1.2699	0.7149	0.3661	0.8178	1.0484	0.6996	0.5914	1.3158	0.9847	1.0440	0.8697	0.8717	0.6583	0.7932	0.6159	1.1325	0.7397	1.1172	0.5621	1.0149	1.3158	1.2285	1.4109	0.9471	1.0368	1.1033	1.1390	0.6482	1.1325	1.1831	1.1350	0.9864
7.0000	DB00741	DOID:2841	N,HL<12h	0.2078	1.1361	0.7660	0.3970	0.2148	1.0454	0.9365	1.2699	0.7149	0.3661	0.8178	1.0484	0.6996	0.7249	1.1989	1.0114	0.8181	1.6587	1.0454	0.9365	1.2699	0.7149	0.8240	0.8178	1.5101	0.9316	0.2078	1.1361	0.7660	0.3970	0.2148	1.0454	0.9365	1.2699	0.7149	0.3661	0.8178	1.0484	0.6996	0.6107	1.2407	0.8513	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.6996	0.6107	1.2005	1.2285	1.8933	2.8025	1.0454	0.9365	1.2699	0.7149	1.1211	0.8178	1.0484	2.7498
7.0000	DB00741	DOID:4481	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7249	1.1989	1.0114	0.8181	1.6587	1.0454	0.9365	1.2699	0.7149	0.8240	0.8178	1.5101	0.9316	0.2078	1.1361	0.7660	0.3970	0.2148	1.0454	0.9365	1.2699	0.7149	0.3661	0.8178	1.0484	0.6996	0.0910	0.3116	0.2347	0.3943	0.0116	0.1639	0.2612	0.4497	0.3194	0.1069	0.0755	0.1206	0.0270	0.4215	1.0018	0.5322	0.5399	0.7885	0.7256	0.5373	0.9227	0.4482	0.2767	0.2290	0.5850	0.3520
7.0000	DB00741	DOID:7148	N,HL<12h	0.6080	0.7081	0.3801	0.6684	0.8526	0.7087	0.5165	0.5687	0.4480	0.5110	0.5332	0.4933	0.4857	0.7249	1.1989	1.0114	0.8181	1.6587	1.0454	0.9365	1.2699	0.7149	0.8240	0.8178	1.5101	0.9316	0.2078	1.1361	0.7660	0.3970	0.3951	1.0454	0.9365	1.2699	0.7149	0.3661	0.8178	1.0484	0.6996	0.9849	1.3158	1.0386	1.8474	1.4303	0.7087	0.6583	1.0130	0.6143	1.2282	0.7729	1.0435	0.8694	1.0149	1.3158	1.0952	1.7261	2.8025	0.8333	1.1033	1.0130	1.1124	1.1325	1.1831	1.1350	2.7498
7.0000	DB00741	DOID:3310	N,HL<12h	0.0913	0.5270	0.2939	0.3255	0.0794	0.2596	0.2926	0.5200	0.3181	0.2663	0.0585	0.2262	0.0990	0.7249	1.1989	1.0114	0.8181	1.6587	1.0454	0.9365	1.2699	0.7149	0.8240	0.8178	1.5101	0.9316	0.2078	1.1361	0.7660	0.3970	0.2148	1.0454	0.9365	1.2699	0.7149	0.3661	0.8178	1.0484	0.6996	0.1634	0.7282	0.4786	0.4427	0.4459	0.3106	0.3548	0.7894	0.4450	0.3384	0.3691	0.5332	0.1511	0.8158	1.1223	0.9700	1.0011	0.9471	0.8239	1.1033	0.9556	0.5338	0.5607	0.8936	1.1350	0.3793
1.3000	DB01003	DOID:2841	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2093	0.7973	0.5506	0.6813	0.7218	0.7488	0.5099	0.7526	0.4557	0.3432	0.4599	0.6050	0.3314	0.1247	0.2880	0.1865	0.1719	0.0652	0.0991	0.1965	0.2961	0.0906	0.1820	0.0891	0.1285	0.1611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.0000	DB00741	DOID:8893	N,HL<12h	0.0913	0.5270	0.2939	0.3255	0.0794	0.2596	0.2926	0.5200	0.3181	0.2663	0.0585	0.2262	0.0990	0.7249	1.1989	1.0114	0.8181	1.6587	1.0454	0.9365	1.2699	0.7149	0.8240	0.8178	1.5101	0.9316	0.6080	1.1361	0.7660	0.6684	0.8526	1.0454	0.9365	1.2699	0.7149	0.5110	0.8178	1.0484	0.6996	0.6107	0.9315	0.7623	0.7085	0.7489	0.5796	0.5870	1.1302	0.5883	0.5660	0.6166	0.9179	0.7178	1.0149	1.1507	1.0952	0.9394	0.9063	1.0368	0.6705	1.1390	1.1124	0.6485	1.1831	0.8408	0.7960
7.0000	DB00741	DOID:9074	N,HL<12h	0.1702	0.3883	0.1900	0.3651	0.1752	0.2072	0.2307	0.3088	0.2165	0.1973	0.2915	0.1708	0.1740	0.7249	1.1989	1.0114	0.8181	1.6587	1.0454	0.9365	1.2699	0.7149	0.8240	0.8178	1.5101	0.9316	0.6080	1.1361	0.7660	0.7808	0.8526	1.0454	0.9365	1.2699	0.7149	0.5110	0.8178	1.0484	0.6996	0.6107	1.2005	0.8428	0.9055	1.2129	0.7488	0.6059	1.0130	0.6143	0.9197	0.7729	0.7199	0.6257	0.8764	1.2005	0.8428	1.3238	1.2129	0.7488	0.9524	1.1390	0.6143	0.9197	0.7729	0.7199	0.7960
7.0000	DB00908	DOID:12365	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3674	1.2407	0.4321	0.7004	0.3830	0.7857	0.2707	0.8697	0.4546	0.9173	0.2919	0.9355	0.1927	0.3674	1.2407	0.4321	0.7004	0.3830	0.7857	0.2707	0.8697	0.4546	0.9173	0.2919	0.9355	0.1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.0000	DB01202	DOID:1826	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1667	0.0760	0.1529	0.2136	0.0655	0.2488	0.1069	0.1811	0.1234	0.1007	0.0401	0.0482	0.1936	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6.2000	DB00331	DOID:11612	N,HL<12h	0.0876	0.1827	0.0716	0.1888	0.1095	0.1342	0.1694	0.2468	0.2285	0.1956	0.1755	0.1676	0.1355	0.1808	0.2833	0.2564	0.3824	0.2971	0.1813	0.2808	0.1976	0.2283	0.3437	0.2874	0.2004	0.2085	0.1869	0.2786	0.2859	0.3983	0.2971	0.2173	0.1751	0.2535	0.1372	0.2940	0.2874	0.2004	0.2395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6107	1.1445	0.7660	0.8055	0.8140	1.0454	0.9365	1.2699	0.7149	0.5950	0.8823	1.0484	0.6996
6.2000	DB00331	DOID:14221	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1869	0.2786	0.2859	0.3983	0.2971	0.2173	0.1751	0.2535	0.2285	0.2940	0.2874	0.2004	0.2395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4252	1.2005	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8823	1.0484	0.6996
6.2000	DB00331	DOID:9352	N,HL<12h	0.1869	0.1693	0.2859	0.3983	0.1334	0.2173	0.1700	0.2535	0.1372	0.1035	0.1259	0.1973	0.2395	0.1808	0.2786	0.2558	0.3824	0.2971	0.1466	0.6084	0.3100	0.2978	0.2940	0.2874	0.2004	0.2085	0.1869	0.2786	0.2558	0.3824	0.2971	0.1342	0.1751	0.2535	0.2285	0.2940	0.2874	0.2004	0.2085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6107	1.2005	0.8428	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8823	1.0484	0.6996
6.3000	DB00230	DOID:1826	N,HL<12h	0.0726	0.1610	0.2196	0.1346	0.1126	0.2499	0.1749	0.2110	0.1257	0.3077	0.2383	0.1419	0.2124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6107	1.2005	0.8428	0.9055	2.8025	0.6236	0.6691	1.0130	0.6143	0.9197	0.7729	0.7199	2.7498
1.2500	DB00887	DOID:10763	N,HL<12h	0.0898	0.0960	0.0717	0.1212	0.2099	0.0270	0.5306	0.1141	0.0915	0.1400	0.0996	0.0727	0.0942	0.1251	0.0680	0.1648	0.4615	0.1979	0.2170	0.3608	0.3477	0.1597	0.2218	0.1536	0.0955	0.1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2570	0.4092	0.0936	0.1598	0.2062	0.1835	0.1556	0.2363	0.4059	0.0296	0.2370	0.0080	0.3475	0.6107	1.2005	0.8428	1.0851	2.8025	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	2.7498
7.0000	DB00307	DOID:2531	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1338	0.2613	0.1431	0.2157	0.1115	0.1000	0.1910	0.2417	0.1339	0.1114	0.1487	0.0949	0.1174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1971	1.0018	0.5322	0.4936	0.7885	0.7256	0.5046	0.9227	0.4263	0.2767	0.2160	0.5850	0.2630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1.5000	DB00591	DOID:8893	N,HL<12h	0.4833	0.9315	0.7623	0.6955	0.7489	0.5004	0.2926	0.8949	0.4764	0.5443	0.6166	0.2850	0.3037	0.5633	1.0025	0.7677	0.7808	0.8670	0.7686	0.7312	0.8949	0.6159	0.7744	0.6525	0.8238	0.6339	0.2407	0.5623	0.3801	0.5951	0.4115	0.6319	0.5659	0.6344	0.4566	0.2663	0.3807	0.6265	0.6339	0.6107	0.9315	0.7623	0.7085	0.7489	0.5796	0.5870	1.1302	0.5883	0.5660	0.6166	0.9179	0.6775	0.2482	0.5270	0.3692	0.5399	0.2930	0.4417	0.2926	0.5200	0.3190	0.2663	0.3691	0.5121	0.2273
7.0000	DB00674	DOID:10652	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4640	0.0539	0.1144	0.2647	0.1738	0.1234	0.1735	0.4380	0.1928	0.1766	0.1384	0.3333	0.0712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.5000	DB01136	DOID:10763	N,HL<12h	0.6107	0.6287	0.6327	0.7085	0.6951	0.5796	0.6780	0.6607	0.4672	0.4407	0.3410	0.4375	0.3475	0.6107	0.6837	0.6327	0.7085	0.5969	0.5796	0.4420	0.6570	0.4557	0.3432	0.3410	0.4375	0.3475	0.6107	0.6287	0.6327	0.7085	0.6951	0.5796	0.6780	0.6607	0.4672	0.4407	0.3410	0.4375	0.3475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9.5000	DB00401	DOID:10763	N,HL<12h	0.3674	1.2407	0.4321	0.7004	0.3830	0.7857	0.2707	0.8697	0.4546	0.9173	0.2919	0.9355	0.1927	0.4838	1.2407	0.4321	0.7004	0.4657	0.7857	0.4351	0.8697	0.4546	0.9173	0.5078	0.9355	0.3091	0.3674	1.2407	0.4321	0.7004	0.3830	0.7857	0.2707	0.8697	0.4546	0.9173	0.2919	0.9355	0.1927	0.9849	1.2407	1.0386	1.8474	1.4303	0.8036	0.6121	0.8697	0.5495	1.2282	0.4599	1.0435	0.8694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.0000	DB01223	DOID:2841	N,HL<12h	0.0936	0.1632	0.1106	0.0522	0.1902	0.1154	0.4366	0.2208	0.1941	0.1230	0.0563	0.1275	0.1430	0.3634	0.2457	0.2731	0.3674	0.1919	0.2703	0.4366	0.3136	0.3805	0.2770	0.2710	0.3904	0.4315	0.0936	0.1632	0.1106	0.0527	0.1902	0.1154	0.4366	0.2208	0.1941	0.1677	0.0563	0.1275	0.1430	0.1391	0.2345	0.3994	0.5916	0.5502	0.3104	0.4922	0.4098	0.3622	0.1230	0.0563	0.5360	0.4151	0.6107	1.2407	0.8513	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.7734
8.0000	DB01223	DOID:3083	N,HL<12h	0.0936	0.1632	0.1106	0.0527	0.1902	0.1154	0.4366	0.2208	0.1941	0.1677	0.0563	0.1275	0.1430	0.0936	0.1632	0.1106	0.0522	0.1902	0.1154	0.4366	0.2208	0.1941	0.1230	0.0563	0.1275	0.1430	0.0936	0.1632	0.1106	0.0522	0.1902	0.1154	0.4366	0.2208	0.1941	0.1230	0.0563	0.1275	0.1430	0.0936	0.2449	0.3917	0.6115	0.2865	0.3061	0.5601	0.6418	0.1941	0.4860	0.0771	0.8441	0.5343	0.6107	1.2407	0.8513	0.9055	1.2129	1.0454	0.9365	1.2699	0.7149	0.9197	0.8178	1.0484	0.7734
8.8500	DB00701	DOID:635	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0697	0.0746	0.0769	0.1347	0.1739	0.1637	0.0679	0.1578	0.1226	0.1057	0.1153	0.1032	0.1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7.4000	DB00286	DOID:10283	N,HL<12h	0.0079	0.1274	0.0368	0.0162	0.0523	0.1355	0.0473	0.0968	0.1370	0.0634	0.0430	0.0260	0.0979	0.4747	0.4838	0.6255	0.8016	0.5080	0.4919	0.3516	0.6997	0.4198	0.4579	0.3494	0.6329	0.2863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7249	1.1989	1.0114	0.8181	1.6587	1.0300	0.8487	0.6570	0.5215	0.8240	0.8261	1.5101	0.9316	0.7222	1.1361	0.7660	0.7085	0.9297	1.0454	0.9436	1.2699	0.7149	0.6704	0.8178	1.0484	0.7734
7.4000	DB00286	DOID:11476	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4747	0.4838	0.6255	0.8016	0.5080	0.4919	0.3516	0.6997	0.4198	0.4579	0.3494	0.6329	0.2863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2688	0.8185	0.5644	0.6336	0.6169	0.8036	0.5540	0.6154	0.5215	0.3040	0.4307	0.3836	0.4360	0.9849	0.8963	1.0386	1.8474	1.4303	0.8036	0.6753	0.6567	0.5917	1.2282	0.6570	1.0435	0.8694
8.0000	DB00270	DOID:10763	N,HL<12h	0.0517	0.1215	0.1180	0.1361	0.1094	0.1352	0.0458	0.3019	0.0597	0.0302	0.0360	0.0641	0.0481	0.3639	0.2448	0.1633	0.2680	0.2875	0.2112	0.3148	0.3980	0.3649	0.2191	0.0861	0.1388	0.2762	0.0517	0.1215	0.1180	0.1361	0.1094	0.1352	0.0458	0.3019	0.0597	0.0302	0.0360	0.0641	0.0481	0.9849	1.2407	1.0386	1.8474	1.4303	0.8036	0.6121	0.8697	0.5495	1.2282	0.4599	1.0435	0.8694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.0000	DB00964	DOID:1686	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0.6000	DB00806	DOID:12365	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3224	0.2540	0.1979	0.3035	0.0638	0.3267	0.2529	0.2649	0.2893	0.1941	0.0748	0.1361	0.2420	0.2582	0.5429	0.3162	0.4598	0.7968	0.4328	0.4271	0.8555	0.4568	0.2648	0.3935	0.4451	0.3958
1.5000	DB00591	DOID:3310	N,HL<12h	0.0913	0.5270	0.2939	0.3255	0.0794	0.2596	0.2926	0.5200	0.3181	0.2663	0.0585	0.2262	0.0990	0.5633	1.0025	0.7677	0.7808	0.8670	0.7686	0.7312	0.8695	0.4629	0.7744	0.6157	0.8238	0.6339	0.4833	0.9315	0.7623	0.6955	0.7489	0.5004	0.2926	0.8949	0.4764	0.5443	0.6166	0.2850	0.3037	0.1634	0.7282	0.4786	0.4427	0.4459	0.3106	0.3548	0.7894	0.4450	0.3384	0.1525	0.5332	0.1322	0.2482	0.5270	0.3692	0.5399	0.2930	0.4417	0.2926	0.5200	0.3190	0.2663	0.3691	0.5121	0.2273
0.4700	DB00305	DOID:10534	N,HL<12h	0.5478	0.8185	0.5644	0.7283	0.7218	0.8950	0.5592	0.9581	0.5215	0.6119	0.8961	1.1008	0.5301	0.4638	0.9315	0.7623	1.5073	0.7489	0.8036	0.9935	0.8949	0.5874	0.6119	0.6166	0.6615	0.8737	0.3522	0.8185	0.5858	0.7505	0.7218	0.8036	0.9935	0.7526	0.5874	0.5853	0.4599	0.6615	0.8737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8158	1.2557	0.9700	0.8411	0.7517	0.9087	0.5977	0.8877	0.5215	0.6704	0.8936	0.8744	0.6300
0.4700	DB00305	DOID:11054	N,HL<12h	0.3222	0.8185	0.5644	0.6813	0.7218	0.8036	0.5099	0.7526	0.5215	0.3040	0.4599	0.6050	0.4360	0.4833	0.8185	0.6496	0.9934	0.7218	0.8036	0.9935	0.7894	0.6140	0.6165	0.5429	0.6615	0.8737	0.4833	0.8185	0.5858	0.7505	0.7218	0.8036	0.9935	0.7526	0.5874	0.6035	0.5429	0.6615	0.8737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8158	1.2557	0.9700	0.8411	0.7517	0.9087	0.5977	0.8877	0.5215	0.6704	0.8936	0.8744	0.6300
8.3000	DB00341	DOID:4481	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2220	0.4191	0.2081	0.2130	0.1679	0.1013	0.1478	0.1579	0.1490	0.1733	0.2496	0.2251	0.0832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8.4000	DB00455	DOID:4481	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4838	1.2407	0.4321	0.7004	0.3870	0.7857	0.4351	0.8697	0.4546	0.9173	0.4158	0.9355	0.2397	0.3674	1.2407	0.4321	0.7004	0.3830	0.7857	0.2707	0.8697	0.4546	0.9173	0.2919	0.9355	0.1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4215	1.0018	0.5322	0.5399	0.7885	0.7256	0.5373	0.9227	0.4482	0.2767	0.2290	0.5850	0.3520
8.4000	DB00455	DOID:3310	N,HL<12h	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4838	1.2407	0.4321	0.7004	0.3870	0.7857	0.4351	0.8697	0.4546	0.9173	0.4158	0.9355	0.2397	0.3674	1.2407	0.4321	0.7004	0.3830	0.7857	0.2707	0.8697	0.4557	0.9173	0.2919	0.9355	0.1927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4215	0.6842	0.4158	0.7095	0.3896	0.4599	0.3908	0.6717	0.3292	0.4157	0.1651	0.2746	0.3602
